t(step),avg_snr_db(dB),total_cap(Mbps),triggered(0/1),sr_mult,pop_mult,update_freq,comm_imp(Mbps),convergence_speed(Mbps/s),reward,pso_particles,pso_iterations,pso_w_max,pso_w_min,pso_c1,pso_c2,pso_move_penalty,relay_jump(m),ppo_action_0,ppo_action_1,ppo_action_2,failure_flag(0/1),optimization_time(s)
94,14.322173151854912,96.2110174140845,1,1.0998864620923996,1.1189946681261063,4,3.004176221236605,19.109219644576925,-2.1884735724641544,33,52,0.8799091696739197,0.3299659386277199,1.6002009813992792,2.3997990186007216,0.025,8.90892436293545,0.1997729241847992,0.23798933625221252,-0.16210222244262695,0,0.1572108268737793
95,14.23844330081419,95.67333494247441,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8799091696739197,0.3299659386277199,1.6002009813992792,2.3997990186007216,0.025,nan,0.0,0.0,0.0,0,0.0
96,14.007778527310023,94.20152444827504,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8799091696739197,0.3299659386277199,1.6002009813992792,2.3997990186007216,0.025,nan,0.0,0.0,0.0,0,0.0
97,13.865025076609765,93.29064278542796,1,1.0757729187607765,1.1081169918179512,4,3.791545306159378,14.611003339527796,-1.112972755984814,33,51,0.8606183350086213,0.32273187562823297,1.6001808832593514,2.39981911674065,0.025,11.217842929904144,0.15154583752155304,0.2162339836359024,-0.14482812583446503,0,0.25949931144714355
98,14.055566759043039,94.50151448686356,1,1.0810751393437386,1.1081325337290764,4,2.155343206083103,5.914124182993789,-3.9669769336079597,33,52,0.8648601114749909,0.32432254180312153,1.6001627949334165,2.399837205066585,0.025,9.741514330609169,0.1621502786874771,0.21626506745815277,-0.15505370497703552,0,0.3644399642944336
99,14.271044839605677,95.87575672292222,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8648601114749909,0.32432254180312153,1.6001627949334165,2.399837205066585,0.025,nan,0.0,0.0,0.0,0,0.0
100,14.362629166811828,94.75095763804532,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8648601114749909,0.32432254180312153,1.6001627949334165,2.399837205066585,0.025,nan,0.0,0.0,0.0,0,0.0
101,14.493108518969965,95.0892425056235,1,1.0978262349963188,1.0835255905985832,4,0.0,0.0,-4.8428501065107135,32,52,0.8782609879970551,0.32934787049889563,1.6001465154400751,2.3998534845599266,0.025,0.0,0.19565246999263763,0.16705118119716644,-0.16490371525287628,0,0.05256795883178711
102,14.625144504955781,95.4293852818407,1,1.0812469646334648,1.107996366918087,4,0.0,0.0,-4.829543420066093,33,52,0.8649975717067719,0.3243740893900394,1.6001318638960678,2.399868136103934,0.025,0.0,0.16249392926692963,0.215992733836174,-0.16415904462337494,0,0.05562758445739746
103,14.75876995913163,95.77129897023411,1,1.0865894928574562,1.1071307063102722,4,0.0,0.0,-4.816030655547234,33,52,0.869271594285965,0.32597684785723685,1.6001186775064609,2.399881322493541,0.025,0.0,0.17317898571491241,0.21426141262054443,-0.12861445546150208,0,0.049599647521972656
104,14.894018306868752,96.11488662086984,1,1.0987114384770393,1.0990262031555176,4,0.0,0.0,-4.802337833437306,32,52,0.8789691507816315,0.3296134315431118,1.6001068097558147,2.399893190244187,0.025,0.0,0.19742287695407867,0.19805240631103516,-0.1429658681154251,0,0.049750328063964844
105,15.030923550129177,96.46004057281475,1,1.0870613157749176,1.1047855392098427,4,0.0,0.0,-4.788488717012954,33,52,0.8696490526199341,0.3261183947324753,1.6000961287802333,2.3999038712197684,0.025,0.0,0.1741226315498352,0.20957107841968536,-0.1616521179676056,0,0.052459001541137695
106,15.169520248183346,96.80664165439467,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8696490526199341,0.3261183947324753,1.6000961287802333,2.3999038712197684,0.025,nan,0.0,0.0,0.0,0,0.0
107,15.309843492411845,97.15455834133004,1,1.0975087732076645,1.0957815051078796,4,0.0,0.0,-4.774505012443411,32,52,0.8780070185661316,0.3292526319622993,1.60008651590221,2.399913484097792,0.025,0.0,0.19501754641532898,0.19156301021575928,-0.13946256041526794,1,0.05000877380371094
108,15.45192887386727,97.50364587340681,1,1.088838130235672,1.0970296189188957,4,0.0,0.0,-4.760406551222151,32,52,0.8710705041885376,0.3266514390707016,1.6000778643119888,2.399922135688013,0.025,0.0,0.177676260471344,0.19405923783779144,-0.15335504710674286,0,0.047319650650024414
109,15.595812441921677,97.85374533102691,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8710705041885376,0.3266514390707016,1.6000778643119888,2.399922135688013,0.025,nan,0.0,0.0,0.0,0,0.0
110,15.74153065187372,98.06119689697023,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8710705041885376,0.3266514390707016,1.6000778643119888,2.399922135688013,0.025,nan,0.0,0.0,0.0,0,0.0
111,15.889120298807798,98.06119689697023,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8710705041885376,0.3266514390707016,1.6000778643119888,2.399922135688013,0.025,nan,0.0,0.0,0.0,0,0.0
112,16.038618434247645,98.06119689697023,1,1.0875828862190247,1.1062263324856758,4,0.0,0.0,-4.7462114560887345,33,52,0.8700663089752197,0.32627486586570736,1.60007007788079,2.3999299221192114,0.025,0.0,0.17516577243804932,0.21245266497135162,-0.15934103727340698,0,0.051627159118652344
113,16.19006226117953,98.06119689697023,1,1.100914053618908,1.1053957790136337,4,1.4013555668872755,7.687895429568286,-4.004020086762228,33,52,0.8807312428951264,0.33027421608567237,1.6000630700927112,2.39993692990729,0.025,11.217842929904146,0.20182810723781586,0.21079155802726746,-0.17895060777664185,0,0.1822807788848877
114,16.18176676462527,98.95826533053018,1,1.110111340880394,1.1116254553198814,4,0.8510871849204733,7.377874930112745,-4.323542591886431,33,52,0.8880890727043153,0.3330334022641182,1.6000567630834404,2.3999432369165614,0.025,9.634396181673726,0.22022268176078796,0.22325091063976288,-0.14587441086769104,0,0.1153566837310791
115,16.193035156279432,99.80834322063988,1,1.104239359498024,1.1057490333914757,4,0.4154665801152504,3.620070089211449,-4.562186748717285,33,52,0.8833914875984192,0.3312718078494072,1.6000510867750966,2.3999489132249057,0.025,7.172018504211854,0.20847871899604797,0.21149806678295135,-0.13494129478931427,0,0.11476755142211914
116,16.238226668597676,100.42031598334312,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8833914875984192,0.3312718078494072,1.6000510867750966,2.3999489132249057,0.025,nan,0.0,0.0,0.0,0,0.0
117,16.392336656110693,100.42031598334312,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8833914875984192,0.3312718078494072,1.6000510867750966,2.3999489132249057,0.025,nan,0.0,0.0,0.0,0,0.0
118,16.54847831625595,100.42031598334312,1,1.1058213114738464,1.124558962881565,4,0.9316823577729565,8.638069621511939,-4.200579086087497,33,52,0.8846570491790772,0.3317463934421539,1.600045978097587,2.399954021902415,0.025,10.587157973028763,0.21164262294769287,0.2491179257631302,-0.15925875306129456,0,0.10785770416259766
119,16.539749674625263,101.41453875954198,1,1.1126802563667297,1.1011556312441826,4,0.0,0.0,-4.703493521167922,33,52,0.8901442050933839,0.3338040769100189,1.6000413802878284,2.399958619712174,0.025,0.0,0.22536051273345947,0.20231126248836517,-0.14351704716682434,0,0.05964493751525879
120,16.69796227649954,101.41453875954198,1,1.0981196835637093,1.1063416823744774,4,0.7915658152344349,2.4843776724108384,-4.388118444589361,33,52,0.8784957468509674,0.32943590506911274,1.6000372422590456,2.3999627577409566,0.025,9.847759001975593,0.19623936712741852,0.21268336474895477,-0.13971754908561707,0,0.3186173439025879
121,16.659371211100947,102.17082517024024,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8784957468509674,0.32943590506911274,1.6000372422590456,2.3999627577409566,0.025,nan,0.0,0.0,0.0,0,0.0
122,16.84850484538112,102.17082517024024,1,1.1063823997974396,1.1108779907226562,4,0.9271394957437025,8.302315378608748,-4.137944874123244,33,52,0.8851059198379517,0.3319147199392319,1.600033518033141,2.399966481966861,0.025,11.217842929904151,0.21276479959487915,0.2217559814453125,-0.14093251526355743,1,0.11167240142822266
123,16.867829713355807,103.08493814501887,1,1.1024183928966522,1.1089839115738869,4,0.0,0.0,-4.67493008964644,33,52,0.8819347143173218,0.3307255178689957,1.600030166229827,2.399969833770175,0.025,0.0,0.20483678579330444,0.21796782314777374,-0.17312780022621155,0,0.0567476749420166
124,17.03021252616502,103.08493814501887,1,1.1006367206573486,1.1052656173706055,4,0.7779517084753422,2.3532424403479357,-4.343437575661572,33,52,0.8805093765258789,0.3301910161972046,1.6000271496068446,2.3999728503931577,0.025,8.749630911642987,0.20127344131469727,0.21053123474121094,-0.1611776351928711,0,0.33058714866638184
125,17.059206412942526,103.84054410302976,1,1.101642981171608,1.1002531945705414,4,0.3978960118739252,4.306063782673155,-4.449630323091601,33,52,0.8813143849372864,0.3304928943514824,1.6000244346461603,2.3999755653538424,0.025,4.882475001733645,0.20328596234321594,0.20050638914108276,-0.15383465588092804,0,0.09240365028381348
126,17.11735933048217,104.23057273972319,1,1.096569150686264,1.1046410202980042,4,0.35039829709701564,1.1299948709309906,-4.516635804087386,33,52,0.8772553205490112,0.3289707452058792,1.6000219911815443,2.399978008818458,0.025,4.603151588974377,0.19313830137252808,0.2092820405960083,-0.16785329580307007,0,0.3100883960723877
127,17.25311788226148,104.59262453413486,1,1.0835914984345436,1.0975803956389427,4,0.0,0.0,-4.63151413160772,32,52,0.8668731987476349,0.32507744953036305,1.60001979206339,2.399980207936612,0.025,0.0,0.16718299686908722,0.19516079127788544,-0.15179011225700378,0,0.049745798110961914
128,17.384857066741723,104.59262453413486,1,1.0857275128364563,1.1167124807834625,4,0.0,0.0,-4.617667872058279,33,52,0.868582010269165,0.3257182538509369,1.6000178128570512,2.3999821871429514,0.025,0.0,0.1714550256729126,0.23342496156692505,-0.1305994838476181,0,0.04673624038696289
129,17.556559463326476,104.59262453413486,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.868582010269165,0.3257182538509369,1.6000178128570512,2.3999821871429514,0.025,nan,0.0,0.0,0.0,0,0.0
130,17.694330570925835,104.59262453413486,1,1.1065345779061317,1.1256791949272156,4,0.0,0.0,-4.6038371715672755,33,52,0.8852276623249055,0.33196037337183953,1.600016031571346,2.399983968428656,0.025,0.0,0.2130691558122635,0.25135838985443115,-0.15445947647094727,0,0.04768991470336914
131,17.812979209702576,104.59262453413486,1,1.10491943359375,1.1139565110206604,4,1.0975231551526718,3.583661474717717,-3.9687304384607653,33,52,0.8839355468750001,0.331475830078125,1.6000144284142115,2.3999855715857903,0.025,11.11035294485298,0.2098388671875,0.2279130220413208,-0.1613076776266098,0,0.3062574863433838
132,17.868914398993894,105.30477826944438,1,1.1134950518608093,1.1261900663375854,4,0.0,0.0,-4.584502308093939,33,52,0.8907960414886475,0.3340485155582428,1.6000129855727905,2.3999870144272117,0.025,0.0,0.22699010372161865,0.2523801326751709,-0.14476650953292847,0,0.051932573318481445
133,17.97943858250825,105.30477826944438,1,1.1059381291270256,1.123203583061695,4,0.0,0.0,-4.558509874415563,33,52,0.8847505033016205,0.33178143873810767,1.6000116870155114,2.3999883129844903,0.025,0.0,0.2118762582540512,0.2464071661233902,-0.12816834449768066,0,0.05209040641784668
134,18.076335337180097,105.30477826944438,1,1.1109541058540344,1.1072469651699066,4,0.622360563297164,3.408927776321815,-4.18842781818865,33,52,0.8887632846832276,0.3332862317562103,1.6000105183139604,2.399989481686041,0.025,10.859118035313978,0.22190821170806885,0.21449393033981323,-0.14144764840602875,0,0.18256783485412598
135,18.14793545425522,105.71988527727396,1,1.1043754741549492,1.1082356050610542,4,0.0,0.0,-4.538280551641663,33,52,0.8835003793239594,0.33131264224648477,1.6000094664825646,2.399990533517437,0.025,0.0,0.20875094830989838,0.21647121012210846,-0.1656937301158905,0,0.056328535079956055
136,18.265985393234892,105.79056205806614,1,1.096650816500187,1.1141891926527023,4,0.0,0.0,-4.522249603484255,33,52,0.8773206532001496,0.32899524495005605,1.6000085198343084,2.399991480165694,0.025,0.0,0.19330163300037384,0.22837838530540466,-0.1657482385635376,0,0.06890177726745605
137,18.392452911575404,105.6331291725181,1,1.1106682941317558,1.1038688346743584,4,0.21743075069610995,2.4000743925082024,-4.36632296504478,33,52,0.8885346353054047,0.33320048823952675,1.6000076678508774,2.3999923321491243,0.025,0.28043056542045935,0.22133658826351166,0.20773766934871674,-0.1707872450351715,0,0.09059333801269531
138,18.598814015219617,105.69143362066467,1,1.1033675372600555,1.0965307503938675,4,0.0,0.0,-4.4889327184931345,32,52,0.8826940298080445,0.33101026117801663,1.6000069010657896,2.399993098934212,0.025,0.0,0.20673507452011108,0.19306150078773499,-0.15764814615249634,0,0.055649518966674805
139,18.80017141387519,105.53209081164384,1,1.076847180724144,1.1104749217629433,4,3.873631809647307,9.513926636828334,1.3039446918943858,33,51,0.8614777445793153,0.3230541542172432,1.6000062109592106,2.399993789040791,0.025,11.217842929904117,0.15369436144828796,0.22094984352588654,-0.15316590666770935,0,0.407153844833374
140,18.829825970795056,105.92365269996768,1,1.090891771018505,1.1143920570611954,4,3.927663505156147,10.370183812744408,1.7282735097194648,33,52,0.8727134168148041,0.32726753130555153,1.6000055898632897,2.3999944101367126,0.025,11.217842929904156,0.1817835420370102,0.22878411412239075,-0.14586348831653595,0,0.37874579429626465
141,18.859274012086203,106.31184136195007,1,1.0996307358145714,1.1006734520196915,4,4.497973919890043,13.497921926790825,3.218704263013973,33,52,0.8797045886516571,0.3298892207443714,1.6000050308769609,2.3999949691230418,0.025,11.217842929904146,0.19926147162914276,0.20134690403938293,-0.148386150598526,0,0.3332345485687256
142,18.979314622300524,106.91312056455175,1,1.0924103558063507,1.0967123210430145,4,4.625284548506471,30.950818899512576,4.507403599944405,32,52,0.8739282846450807,0.3277231067419052,1.600004527789265,2.3999954722107377,0.025,11.217842929904126,0.18482071161270142,0.19342464208602905,-0.13462232053279877,0,0.14943981170654297
143,19.012753832372,106.76678102498074,1,1.0938222408294678,1.0891179740428925,4,5.116058560174238,14.894732486667987,4.080919732497003,32,52,0.8750577926635743,0.3281466722488403,1.6000040750103386,2.399995924989664,0.025,11.217842929904139,0.18764448165893555,0.1782359480857849,-0.1526585817337036,1,0.34348106384277344
144,19.180628397102936,106.14567504280821,1,1.084677331149578,1.0988666266202927,4,5.686766354715971,52.25608094874654,4.955553639634379,32,52,0.8677418649196625,0.32540319934487344,1.6000036675093048,2.399996332490698,0.025,11.217842929904133,0.1693546622991562,0.19773325324058533,-0.13746564090251923,0,0.1088249683380127
145,19.18344292414774,106.44868038017113,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8677418649196625,0.32540319934487344,1.6000036675093048,2.399996332490698,0.025,nan,0.0,0.0,0.0,0,0.0
146,19.443839844595225,106.44868038017113,1,1.091040052473545,1.093187764286995,4,6.417962240438854,20.76826050659192,4.778348752413822,32,52,0.8728320419788361,0.32731201574206353,1.6000033007583743,2.399996699241628,0.025,11.217842929904128,0.18208010494709015,0.18637552857398987,-0.16113680601119995,0,0.30902743339538574
147,19.26768244822594,108.49675067533008,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8728320419788361,0.32731201574206353,1.6000033007583743,2.399996699241628,0.025,nan,0.0,0.0,0.0,0,0.0
148,19.44939090145939,108.49675067533008,1,1.0848203226923943,1.0929428115487099,4,4.9442077536765225,30.94859790508721,4.582743452583388,32,52,0.8678562581539154,0.32544609680771824,1.600002970682537,2.399997029317465,0.025,11.217842929904146,0.1696406453847885,0.18588562309741974,-0.15730716288089752,0,0.15975546836853027
149,19.345086897341467,110.30259499621508,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8678562581539154,0.32544609680771824,1.600002970682537,2.399997029317465,0.025,nan,0.0,0.0,0.0,0,0.0
150,19.530060345454338,110.30259499621508,1,1.0943956822156906,1.10813657194376,4,3.0583310186571566,9.2092144228525,-0.1646781356113149,33,52,0.8755165457725526,0.3283187046647072,1.6000026736142834,2.3999973263857184,0.025,11.00152701225515,0.18879136443138123,0.21627314388751984,-0.15602710843086243,0,0.332094669342041
151,19.324570321805382,111.7356661612466,1,1.0795041471719742,1.1032283753156662,4,1.304628180704242,15.569226908210892,-2.6338469405680796,33,51,0.8636033177375794,0.3238512441515922,1.6000024062528553,2.3999975937471465,0.025,11.037308267766242,0.15900829434394836,0.2064567506313324,-0.1433997005224228,0,0.08379530906677246
152,19.338202657776137,112.20528678649859,1,1.0910225957632065,1.0945715755224228,4,0.0,0.0,-4.66782038701812,32,52,0.8728180766105652,0.3273067787289619,1.6000021656275698,2.3999978343724315,0.025,0.0,0.18204519152641296,0.18914315104484558,-0.14316895604133606,0,0.056882381439208984
153,19.41834984429435,111.68165678324499,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8728180766105652,0.3273067787289619,1.6000021656275698,2.3999978343724315,0.025,nan,0.0,0.0,0.0,0,0.0
154,19.54470738222578,111.35771999121258,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8728180766105652,0.3273067787289619,1.6000021656275698,2.3999978343724315,0.025,nan,0.0,0.0,0.0,0,0.0
155,19.746446534805067,111.61925505704275,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8728180766105652,0.3273067787289619,1.6000021656275698,2.3999978343724315,0.025,nan,0.0,0.0,0.0,0,0.0
156,19.95862716633659,111.86505241641078,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8728180766105652,0.3273067787289619,1.6000021656275698,2.3999978343724315,0.025,nan,0.0,0.0,0.0,0,0.0
157,20.15264843839372,112.09430913787047,1,1.0740863233804703,1.0848870500922203,4,7.093465560683256,24.039247779488388,4.885255265969354,32,51,0.8592690587043763,0.32222589701414106,1.6000019490648127,2.3999980509351886,0.025,11.217842929904103,0.14817264676094055,0.1697741001844406,-0.15707269310951233,0,0.2950785160064697
158,20.11475318403633,111.04444731216523,1,1.0913198292255402,1.101886346936226,4,9.59269906258119,56.31822317915242,4.9978052429887345,33,52,0.8730558633804322,0.32739594876766204,1.6000017541583316,2.3999982458416698,0.025,11.21784292990411,0.18263965845108032,0.20377269387245178,-0.1470377892255783,0,0.17033028602600098
159,20.275116526683032,111.53473799912231,1,1.0930736735463142,1.1035383492708206,4,10.525557680439988,44.59935858116165,4.996636815875401,33,52,0.8744589388370514,0.32792210206389427,1.6000015787424986,2.3999984212575027,0.025,11.21784292990414,0.18614734709262848,0.20707669854164124,-0.14644385874271393,0,0.23600244522094727
160,20.59932363653887,113.45489824304514,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8744589388370514,0.32792210206389427,1.6000015787424986,2.3999984212575027,0.025,nan,0.0,0.0,0.0,0,0.0
161,20.837145881010372,113.84295728830836,1,1.0963429138064384,1.0891498923301697,4,9.841960770754469,27.914700549580875,4.977562628207342,32,52,0.8770743310451508,0.32890287414193153,1.600001420868249,2.3999985791317524,0.025,11.21784292990411,0.1926858276128769,0.17829978466033936,-0.1476530134677887,0,0.3525726795196533
162,20.932386874406603,114.18999014586814,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8770743310451508,0.32890287414193153,1.600001420868249,2.3999985791317524,0.025,nan,0.0,0.0,0.0,0,0.0
163,21.145394955038682,114.35252502061857,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8770743310451508,0.32890287414193153,1.600001420868249,2.3999985791317524,0.025,nan,0.0,0.0,0.0,0,0.0
164,21.412993930404106,114.90106274877729,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8770743310451508,0.32890287414193153,1.600001420868249,2.3999985791317524,0.025,nan,0.0,0.0,0.0,0,0.0
165,21.669195163612184,115.42877884862976,1,1.083603821694851,1.1011187061667442,4,8.618244643319159,27.034524265008827,4.929824684509467,33,52,0.8668830573558808,0.32508114650845527,1.600001278781424,2.3999987212185774,0.025,11.217842929904121,0.16720764338970184,0.20223741233348846,-0.13752935826778412,0,0.31878662109375
166,21.790341133993618,115.73192034258716,1,1.093680016696453,1.0907201617956161,4,11.367216170500768,33.568276533388385,4.991552738171966,32,52,0.8749440133571625,0.32810400500893594,1.6000011509032817,2.39999884909672,0.025,11.217842929904135,0.1873600333929062,0.1814403235912323,-0.14958782494068146,0,0.33862972259521484
167,22.060793649208556,116.71563338554805,1,1.0877582281827927,1.0942581295967102,4,11.106247055802527,27.954694715076425,4.980425241831745,32,52,0.8702065825462342,0.3263274684548378,1.6000010358129537,2.3999989641870485,0.025,11.217842929904117,0.17551645636558533,0.1885162591934204,-0.16094057261943817,0,0.3972945213317871
168,22.530373111404437,118.77582350264481,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8702065825462342,0.3263274684548378,1.6000010358129537,2.3999989641870485,0.025,nan,0.0,0.0,0.0,0,0.0
169,22.760142220840862,118.85825222228353,1,1.0924653559923172,1.0992800742387772,4,10.209402184907177,47.668455667899615,4.986974528876206,32,52,0.8739722847938538,0.32773960679769515,1.6000009322316586,2.399999067768344,0.025,11.21784292990414,0.1849307119846344,0.19856014847755432,-0.14854362607002258,0,0.21417522430419922
170,23.059435459192663,119.24103550594853,1,1.0908471494913101,1.106269732117653,4,10.157771858016616,44.05061233316569,4.979095512194806,33,52,0.8726777195930482,0.327254144847393,1.600000839008493,2.39999916099151,0.025,11.21784292990412,0.18169429898262024,0.2125394642353058,-0.14773885905742645,0,0.23059320449829102
171,23.41575014113458,119.63463937513696,1,1.0803194642066956,1.085596241056919,4,10.075435277925052,27.920594049215264,4.929023588969665,32,52,0.8642555713653565,0.32409583926200863,1.6000007551076436,2.399999244892359,0.025,11.217842929904117,0.1606389284133911,0.1711924821138382,-0.13517647981643677,0,0.36086034774780273
172,23.554466248776816,120.29904530007119,1,1.0871666073799133,1.099279835820198,4,10.470575075262076,44.62932675138463,4.976291696210847,32,52,0.8697332859039307,0.326149982213974,1.6000006795968793,2.399999320403123,0.025,11.21784292990412,0.17433321475982666,0.19855967164039612,-0.15725979208946228,0,0.23461198806762695
173,23.715512116046256,120.73689166587008,1,1.0913452878594398,1.1013875678181648,4,10.649597902304151,48.16319099270334,4.9790552052576045,33,52,0.8730762302875519,0.32740358635783195,1.6000006116371916,2.3999993883628106,0.025,11.217842929904139,0.1826905757188797,0.20277513563632965,-0.15354152023792267,0,0.2211148738861084
174,23.949106179711436,121.41213337249661,1,1.0810074284672737,1.0989735499024391,4,11.121818912289484,33.64575352019716,4.954553746934051,32,52,0.8648059427738191,0.3243022285401821,1.6000005504734727,2.39999944952653,0.025,11.217842929904116,0.16201485693454742,0.19794709980487823,-0.1471383422613144,0,0.33055639266967773
175,24.270825446679453,122.07935221823669,1,1.0956077873706818,1.107866883277893,4,10.306989767284392,84.81986283223067,4.9948816821689785,33,52,0.8764862298965455,0.3286823362112045,1.6000004954261255,2.399999504573877,0.025,11.17189750265912,0.19121557474136353,0.21573376655578613,-0.14366860687732697,0,0.12151622772216797
176,24.54291298237886,122.99907655675537,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8764862298965455,0.3286823362112045,1.6000004954261255,2.399999504573877,0.025,nan,0.0,0.0,0.0,0,0.0
177,25.049824024078603,123.0428561827504,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8764862298965455,0.3286823362112045,1.6000004954261255,2.399999504573877,0.025,nan,0.0,0.0,0.0,1,0.0
178,25.50779630369203,123.07412605323069,1,1.0867232233285904,1.1031788066029549,4,9.806574848846708,27.211065039685007,4.816310980529218,33,52,0.8693785786628724,0.32601696699857713,1.6000004458835129,2.39999955411649,0.025,11.217842929904128,0.1734464466571808,0.20635761320590973,-0.1431252509355545,0,0.36038923263549805
179,25.69121837578449,121.75504995248983,1,1.0847982838749886,1.1111020222306252,4,15.21043371392176,41.471364297843124,4.994666790911413,33,52,0.8678386270999909,0.32543948516249654,1.6000004012951616,2.3999995987048406,0.025,11.217842929904114,0.1695965677499771,0.2222040444612503,-0.16027016937732697,0,0.36676955223083496
180,26.374646567264712,122.52103684993537,1,1.0870874524116516,1.1077526211738586,4,15.312758411829662,45.821217828816565,4.994686487987356,33,52,0.8696699619293213,0.3261262357234955,1.6000003611656455,2.3999996388343563,0.025,11.217842929904123,0.17417490482330322,0.21550524234771729,-0.14247000217437744,0,0.3341848850250244
181,27.051193266441068,123.37409807617506,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8696699619293213,0.3261262357234955,1.6000003611656455,2.3999996388343563,0.025,nan,0.0,0.0,0.0,0,0.0
182,27.75902531325576,123.38695684623082,1,1.0872314348816872,1.0970609411597252,4,16.209073986568967,45.00870495335803,4.995040533070686,32,52,0.8697851479053498,0.32616943046450614,1.600000325049081,2.399999674950921,0.025,11.21784292990412,0.17446286976337433,0.19412188231945038,-0.16706404089927673,0,0.36013197898864746
183,28.867461323036963,126.51945667656639,1,1.0967084243893623,1.0945226028561592,4,13.554701520306764,98.77451888520731,4.998275535248567,32,52,0.8773667395114899,0.3290125273168087,1.600000292544173,2.3999997074558292,0.025,11.217842929904116,0.19341684877872467,0.18904520571231842,-0.16474393010139465,0,0.13722872734069824
184,29.386364151621542,127.50536274767879,1,1.0938183665275574,1.1036130860447884,4,11.373367794113534,80.22198571967935,4.983540394927768,33,52,0.875054693222046,0.3281455099582672,1.6000002632897559,2.399999736710247,0.025,11.002014962577508,0.18763673305511475,0.20722617208957672,-0.1642094999551773,1,0.14177370071411133
185,29.358911262079186,128.44584342232756,1,1.0658724382519722,1.0968985185027122,4,10.847306821435836,38.653724340569816,4.825526173888501,32,51,0.8526979506015778,0.31976173147559167,1.6000002369607804,2.3999997630392222,0.025,11.217842929904142,0.1317448765039444,0.1937970370054245,-0.12829063832759857,0,0.2806277275085449
186,27.638694557097892,125.08522450678771,0,1.0,1.0,1,0.0,0.0,0.0,32,51,0.8526979506015778,0.31976173147559167,1.6000002369607804,2.3999997630392222,0.025,nan,0.0,0.0,0.0,0,0.0
187,27.02568009825343,125.07702031185096,1,1.0793938264250755,1.0916346535086632,4,16.155896344348378,135.16782725046681,4.999651393961749,32,51,0.8635150611400605,0.32381814792752267,1.6000002132647024,2.3999997867353002,0.025,11.217842929904124,0.15878765285015106,0.18326930701732635,-0.14456988871097565,0,0.11952471733093262
188,26.041523124021637,125.06439588402907,1,1.0758228823542595,1.0969891995191574,4,17.544658372049923,58.46900724114374,4.993358701800475,32,51,0.8606583058834076,0.32274686470627784,1.600000191938232,2.3999998080617706,0.025,11.217842929904121,0.15164576470851898,0.19397839903831482,-0.1351935714483261,0,0.300067663192749
189,25.198919626446003,125.65090793621144,0,1.0,1.0,1,0.0,0.0,0.0,32,51,0.8606583058834076,0.32274686470627784,1.600000191938232,2.3999998080617706,0.025,nan,0.0,0.0,0.0,0,0.0
190,24.60128148210965,125.62860446073799,0,1.0,1.0,1,0.0,0.0,0.0,32,51,0.8606583058834076,0.32274686470627784,1.600000191938232,2.3999998080617706,0.025,nan,0.0,0.0,0.0,0,0.0
191,23.923834025597568,125.59391422834072,1,1.0803312361240387,1.094788745045662,4,18.464956899333473,337.6655356279679,4.999989757420732,32,52,0.864264988899231,0.3240993708372116,1.600000172744409,2.399999827255594,0.025,11.217842929904135,0.1606624722480774,0.18957749009132385,-0.14615830779075623,0,0.05468416213989258
192,23.560277003561616,126.81741564327478,1,1.0855821296572685,1.1036989316344261,4,18.413304798821372,50.82367641399648,4.979724018400437,33,52,0.8684657037258149,0.32567463889718057,1.600000155469968,2.3999998445300346,0.025,11.217842929904124,0.17116425931453705,0.20739786326885223,-0.15316225588321686,0,0.36229777336120605
193,23.811629958186757,132.133999507744,1,1.0723942816257477,1.0824030712246895,4,14.33980338255762,152.05996563332715,4.989084766687293,32,51,0.8579154253005982,0.32171828448772427,1.6000001399229715,2.399999860077031,0.025,11.217842929904135,0.14478856325149536,0.16480614244937897,-0.15810726583003998,0,0.09430360794067383
