0,100,157
0,200,230
0,300,196
0,400,155
0,500,67
500,100,172
500,200,80
500,300,150
500,400,82
500,500,80
1000,100,111
1000,200,124
1000,300,56
1000,400,127
1000,500,47
1500,100,98
1500,200,71
1500,300,102
1500,400,52
1500,500,47
2000,100,0
2000,200,10
2000,300,12
2000,400,13
2000,500,50
2500,100,0
2500,200,17
2500,300,0
2500,400,38
2500,500,24
3000,100,0
3000,200,0
3000,300,0
3000,400,0
3000,500,0
