0,100,170.760101
0,100,173.040881
0,100,163.307503
0,100,170.171989
0,100,168.760985
0,100,174.149444
0,100,159.459243
0,100,174.367573
0,100,179.146953
0,100,165.622541
0,100,168.605256
0,100,182.578364
0,100,180.689527
0,100,173.217105
0,100,157.456721
0,100,171.404772
0,100,167.698282
0,100,169.096642
0,100,172.136317
0,100,171.109745
0,100,175.453476
0,100,171.353217
0,100,173.198617
0,100,170.865875
0,100,182.044534
0,100,166.978789
0,100,169.459875
0,100,171.230593
0,100,168.271214
0,100,157.607648
0,100,176.530551
0,100,171.904765
0,100,162.641750
0,100,184.744825
0,100,171.253123
0,100,168.209637
0,100,170.388241
0,100,169.901836
0,100,154.417995
0,100,174.567359
0,100,170.896998
0,100,166.482303
0,100,164.211573
0,100,166.923371
0,100,158.130248
0,100,167.784306
0,100,167.350660
0,100,156.785991
0,100,164.312514
0,100,162.256534
0,100,162.860919
0,100,169.632027
0,100,179.277941
0,100,161.616004
0,100,165.841473
0,100,170.435369
0,100,169.639676
0,100,172.144437
0,100,170.035269
0,100,172.311109
0,100,167.250367
0,100,158.445444
0,100,177.125726
0,100,178.985680
0,100,170.356329
0,100,186.442517
0,100,169.591681
0,100,166.702179
0,100,172.809671
0,100,163.891979
0,100,169.588553
0,100,167.545550
0,100,167.826463
0,100,174.165099
0,100,169.272096
0,100,158.864401
0,100,171.589103
0,100,172.898786
0,100,172.800524
0,100,175.938686
0,100,175.669775
0,100,181.529543
0,100,178.889775
0,100,173.505900
0,100,180.446078
0,100,169.247688
0,100,171.245841
0,100,172.416627
0,100,180.165634
0,100,170.731717
0,100,178.290669
0,100,170.542402
0,100,178.017411
0,100,172.499006
0,100,178.525770
0,100,176.276709
0,100,179.323253
0,100,179.492765
0,100,179.691228
0,100,169.783515
0,100,185.847335
0,100,168.995251
0,100,175.295311
0,100,170.971761
0,100,175.101377
0,100,184.966246
0,100,177.941238
0,100,179.063189
0,100,180.456245
0,100,179.613248
0,100,165.609308
0,100,181.470119
0,100,178.619970
0,100,193.600476
0,100,176.587049
0,100,177.291106
0,100,172.922565
0,100,183.533543
0,100,169.717182
0,100,174.082044
0,100,171.240238
0,100,155.506726
0,100,185.382804
0,100,174.274075
0,100,177.851278
0,100,172.396594
0,100,162.351602
0,100,175.041336
0,100,171.566451
0,100,174.769964
0,100,165.767809
0,100,179.298251
0,100,170.993745
0,100,159.275379
0,100,174.993830
0,100,180.756767
0,100,178.648007
0,100,185.684812
0,100,181.610913
0,100,163.838392
0,100,170.423886
0,100,157.969567
0,100,173.314125
0,100,174.698492
0,100,168.390049
0,100,183.159612
0,100,179.453512
0,100,165.787695
0,100,177.521065
0,100,180.002187
0,100,165.360580
0,100,176.540271
0,100,167.930692
0,100,174.278854
0,100,175.525076
0,100,167.777243
0,100,170.692028
0,100,169.755139
0,100,178.837378
0,100,165.587753
0,100,174.661621
0,100,167.350317
0,100,172.875057
0,100,172.064402
0,100,171.481288
0,100,177.108043
0,100,172.991945
0,100,180.633896
0,100,173.991285
0,100,172.872890
0,100,166.128230
0,100,175.918924
0,100,172.263227
0,100,173.108737
0,100,187.269905
0,100,178.446162
0,100,171.079462
0,100,172.118671
0,100,173.910087
0,100,169.427237
0,100,164.887983
0,100,170.114237
0,100,167.786432
0,100,168.464169
0,100,180.722111
0,100,178.748724
0,100,181.784151
0,100,182.969949
0,100,173.679413
0,100,179.239703
0,100,173.975291
0,100,177.030031
0,100,167.531307
0,100,183.836246
0,100,173.161544
0,100,170.978528
0,100,176.175452
0,100,173.303772
0,100,164.481133
0,100,181.408215
0,100,170.032033
0,100,171.861409
0,100,163.252405
0,100,178.570558
0,100,172.020122
0,100,174.821362
0,100,166.066001
0,100,172.267714
0,100,170.699663
0,100,174.260598
0,100,175.271464
0,100,171.604380
0,100,162.458439
0,100,165.771174
0,100,179.403664
0,100,167.528965
0,100,168.758531
0,100,175.677130
0,100,173.951370
0,100,164.121257
0,100,168.573054
0,100,170.558389
0,100,166.549800
0,100,172.796748
0,100,165.585056
0,100,177.850960
0,100,184.270612
0,100,177.315870
0,100,168.011365
0,100,175.900081
0,100,171.079971
0,100,173.494722
0,100,171.784230
0,100,176.638565
0,100,173.924182
0,100,160.993779
0,100,170.547055
0,100,165.924825
0,100,158.423091
0,100,158.958833
0,100,177.778052
0,100,166.168422
0,100,167.533675
0,100,169.517539
0,100,170.089002
0,100,169.632504
0,100,169.139341
0,100,164.117614
0,100,163.279712
0,100,179.356285
0,100,171.856816
0,100,169.590463
0,100,168.766398
0,100,162.537325
0,100,163.157391
0,100,169.147855
0,100,179.109409
0,100,173.620099
0,100,162.583713
0,100,161.300525
0,100,173.505911
0,100,179.769149
0,100,168.885044
0,100,179.342379
0,100,166.431875
0,100,168.027666
0,100,175.877922
0,100,178.055042
0,100,167.491120
0,100,176.318405
0,100,173.792004
0,100,165.448100
0,100,177.993512
0,100,168.308792
0,100,167.082949
0,100,163.544172
0,100,174.927834
0,100,174.906993
0,100,165.764024
0,100,172.604599
0,100,165.151199
0,100,177.558925
0,100,163.261430
0,100,163.192718
0,100,165.592531
0,100,169.430904
0,100,159.111053
0,100,172.576813
0,100,161.807705
0,100,175.419730
0,100,158.978337
0,100,174.682108
0,100,166.573681
0,100,167.250523
0,100,171.995053
0,100,150.085296
0,100,170.346019
0,100,158.889492
0,100,167.884070
0,100,164.342347
0,100,171.817469
0,100,147.022418
0,100,160.465940
0,100,171.043948
0,100,173.387297
0,100,166.209651
0,100,164.918685
0,100,169.085490
0,100,164.732799
0,100,156.267557
0,100,170.043966
0,100,164.469733
0,100,169.955838
0,100,166.547872
0,100,167.914408
0,100,167.662673
0,100,170.138636
0,100,182.672839
0,100,171.394600
0,100,168.429608
0,100,174.642050
0,100,163.821051
0,100,161.688765
0,100,181.795624
0,100,161.424937
0,100,167.392745
0,100,177.677667
0,100,171.985997
0,100,173.744926
0,100,173.217983
0,100,179.204874
0,100,170.221914
0,100,167.902080
0,100,173.625062
0,100,176.924629
0,100,182.177645
0,100,175.993468
0,100,185.982960
0,100,180.323801
0,100,179.505900
0,100,170.731426
0,100,162.666703
0,100,174.721180
0,100,169.652757
0,100,173.257122
0,100,167.668342
0,100,169.358887
0,100,159.355373
0,100,172.231538
0,100,179.959180
0,100,168.117870
0,100,169.841659
0,100,161.502495
0,100,165.057901
0,100,173.214381
0,100,164.178792
0,100,158.066634
0,100,160.391493
0,100,169.360985
0,100,171.040249
0,100,171.795401
0,100,169.394698
0,100,168.442299
0,100,173.645053
0,100,167.961150
0,100,172.014966
0,100,191.306212
0,100,176.783007
0,100,164.729108
0,100,166.122340
0,100,165.912821
0,100,164.262001
0,100,172.658096
0,100,168.668420
0,100,168.659870
0,100,164.368977
0,100,169.945296
0,100,165.284555
0,100,162.473006
0,100,170.885541
0,100,159.139905
0,100,177.132634
0,100,164.423526
0,100,183.457130
