0,0,448
0,200,104
0,400,73
1000,0,115
1000,200,105
1000,400,85
2000,0,92
2000,200,70
2000,400,48
3000,0,70
3000,200,67
3000,400,48
4000,0,0
4000,200,0
4000,400,0
