t(step),avg_snr_db(dB),total_cap(Mbps),triggered(0/1),sr_mult,pop_mult,update_freq,comm_imp(Mbps),convergence_speed(Mbps/s),reward,pso_particles,pso_iterations,pso_w_max,pso_w_min,pso_c1,pso_c2,pso_move_penalty,relay_jump(m),ppo_action_0,ppo_action_1,ppo_action_2,failure_flag(0/1),optimization_time(s)
41,18.546163014534642,123.74067639453605,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8656757771968842,0.32462841644883156,1.6135973879283587,2.3864026120716426,0.025,nan,0.0,0.0,0.0,0,0.0
42,18.417604915610134,122.88751743916391,1,1.1056060194969177,1.1075764670968056,4,4.783228427559337,9.113897920956202,2.3787625303083955,33,52,0.8844848155975342,0.3316818058490753,1.612237649135523,2.3877623508644783,0.025,10.198039027185564,0.21121203899383545,0.21515293419361115,-0.16550490260124207,0,0.5248279571533203
43,18.322773630588596,122.26058741564728,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8844848155975342,0.3316818058490753,1.612237649135523,2.3877623508644783,0.025,nan,0.0,0.0,0.0,0,0.0
44,18.124540412965054,120.96036047849726,1,1.088092491030693,1.103422038257122,4,6.0146294547427885,26.564745901428314,4.598826180636889,33,52,0.8704739928245545,0.3264277473092079,1.611013884221971,2.3889861157780308,0.025,10.198039027185573,0.1761849820613861,0.20684407651424408,-0.1245732307434082,0,0.22641396522521973
45,17.873743780835927,119.30203557924384,1,1.0834067314863205,1.106070302426815,4,7.411502949837768,21.07995008294456,4.816648108378231,33,52,0.8667253851890564,0.32502201944589615,1.6099124957997741,2.3900875042002276,0.025,10.198039027185567,0.166813462972641,0.21214060485363007,-0.1449040323495865,0,0.3515901565551758
46,17.649649371184225,117.81761153737884,1,1.0857385396957397,1.0963237881660461,4,8.256352483880221,40.641935726355726,4.960870791608823,32,52,0.8685908317565918,0.3257215619087219,1.6089212462197966,2.3910787537802047,0.025,10.198039027185569,0.1714770793914795,0.19264757633209229,-0.12207847833633423,0,0.20314860343933105
47,17.436830086790167,116.41456237574097,1,1.0913381204009056,1.090008981525898,4,9.224935394382769,30.924652826142143,4.953645384457351,32,52,0.8730704963207245,0.32740143612027167,1.6080291215978169,2.3919708784021845,0.025,10.198039027185578,0.18267624080181122,0.18001796305179596,-0.13684684038162231,0,0.29830360412597656
48,17.39134568914087,116.10843570344795,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8730704963207245,0.32740143612027167,1.6080291215978169,2.3919708784021845,0.025,nan,0.0,0.0,0.0,0,0.0
49,17.197724911452127,114.8434818116099,1,1.09859149903059,1.1088692471385002,5,7.684612665087798,73.7244713731522,4.976862094901518,33,52,0.878873199224472,0.329577449709177,1.6072262094380352,2.392773790561966,0.025,10.198039027185565,0.19718299806118011,0.21773849427700043,-0.10298396646976471,0,0.10423421859741211
50,17.1203705132657,114.34780926576508,1,1.0897587835788727,1.0899365469813347,4,9.377002145112726,27.20518898044857,4.90304413057451,32,52,0.8718070268630982,0.3269276350736618,1.6065035884942316,2.3934964115057697,0.025,10.19803902718557,0.17951756715774536,0.17987309396266937,-0.16916468739509583,0,0.3446769714355469
51,17.121542504742575,114.34799907211278,1,1.0819487646222115,1.0952715203166008,4,7.754283513195205,16.116428181073797,4.320732276627506,32,52,0.8655590116977692,0.32458462938666344,1.6058532296448087,2.394146770355193,0.025,10.198039027185564,0.1638975292444229,0.1905430406332016,-0.18288668990135193,0,0.4811415672302246
52,17.050058070224946,113.89087101519377,1,1.0884793847799301,1.0851270034909248,4,8.949547044047364,45.02025222993996,4.926277109027777,32,52,0.8707835078239441,0.32654381543397903,1.6052679066803277,2.394732093319674,0.025,10.198039027185565,0.17695876955986023,0.17025400698184967,-0.1422579288482666,0,0.19878935813903809
53,17.060882487324026,113.95070242866218,1,1.0901221707463264,1.1016295477747917,4,7.34345361586081,60.08950188228073,4.86989819694592,33,52,0.8720977365970612,0.3270366512238979,1.604741116012295,2.395258883987707,0.025,10.19803902718558,0.1802443414926529,0.20325909554958344,-0.17357681691646576,0,0.1222085952758789
54,16.99357068236091,113.52083026431656,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8720977365970612,0.3270366512238979,1.604741116012295,2.395258883987707,0.025,nan,0.0,0.0,0.0,0,0.0
55,16.813311576815636,112.34554720097836,1,1.091369904577732,1.0851685777306557,4,7.903732641184149,18.163260879988012,4.2006886489983915,32,52,0.8730959236621857,0.3274109713733196,1.6042670044110658,2.3957329955889364,0.025,10.12154318108126,0.18273980915546417,0.17033715546131134,-0.16526557505130768,0,0.4351494312286377
56,16.891073102715424,112.85245522663865,1,1.0956165343523026,1.105639435350895,4,6.856119371955543,10.793581689561519,2.751619850579706,33,52,0.8764932274818421,0.3286849603056908,1.6038403039699594,2.3961596960300424,0.025,10.095848821175288,0.1912330687046051,0.21127887070178986,-0.16353839635849,0,0.6352033615112305
57,16.97986013699583,113.4306552626683,1,1.0846310257911682,1.1192065551877022,4,5.728897049104916,10.252676186831655,0.8999948936942394,33,52,0.8677048206329346,0.3253893077373505,1.6034562735729634,2.396543726427038,0.025,10.198039027185573,0.16926205158233643,0.23841311037540436,-0.13305877149105072,0,0.5587708950042725
58,17.07941116040271,114.07863604685245,1,1.0954311415553093,1.0950857624411583,4,4.009956802639024,41.082820028569365,1.7305389428460694,32,52,0.8763449132442475,0.32862934246659276,1.6031106462156672,2.396889353784334,0.025,10.19803902718557,0.1908622831106186,0.1901715248823166,-0.13231533765792847,0,0.09760665893554688
59,17.14882460453188,114.53120122131664,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8763449132442475,0.32862934246659276,1.6031106462156672,2.396889353784334,0.025,nan,0.0,0.0,0.0,0,0.0
60,16.982266249258515,113.44422578787606,1,1.0806566029787064,1.1078345030546188,4,4.087018822246392,7.661239412610879,-2.3337945409535994,33,52,0.8645252823829651,0.3241969808936119,1.6027995815941005,2.397200418405901,0.025,10.118965185670817,0.16131320595741272,0.21566900610923767,-0.16335150599479675,0,0.5334670543670654
61,17.050615757249552,113.88826999232323,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8645252823829651,0.3241969808936119,1.6027995815941005,2.397200418405901,0.025,nan,0.0,0.0,0.0,0,0.0
62,16.88778638790201,112.82615171664416,1,1.093711443245411,1.1025168523192406,4,3.623974594176815,8.101521927736902,-2.8987034079064244,33,52,0.8749691545963287,0.3281134329736233,1.6025196234346906,2.397480376565311,0.025,10.198039027185558,0.18742288649082184,0.20503370463848114,-0.1339290291070938,0,0.44732022285461426
63,16.885278263996625,112.8094675800539,1,1.0861260890960693,1.0856585577130318,4,2.376960087116572,16.32935738845639,-3.6005485780209585,32,52,0.8689008712768556,0.3258378267288208,1.6022676610912217,2.3977323389087806,0.025,10.198039027185573,0.17225217819213867,0.17131711542606354,-0.15442855656147003,0,0.14556360244750977
64,16.84834783535386,112.57125430089724,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8689008712768556,0.3258378267288208,1.6022676610912217,2.3977323389087806,0.025,nan,0.0,0.0,0.0,0,0.0
65,16.688293286203493,111.52819601563759,1,1.1008430942893028,1.1012912020087242,4,3.3691597851630064,5.541059279079922,-3.336448956140644,33,52,0.8806744754314423,0.3302529282867908,1.6020408949820997,2.397959105017903,0.025,10.000118013924899,0.20168618857860565,0.20258240401744843,-0.14701354503631592,0,0.6080353260040283
66,16.688192534168397,111.52595663629027,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8806744754314423,0.3302529282867908,1.6020408949820997,2.397959105017903,0.025,nan,0.0,0.0,0.0,0,0.0
67,16.53065211262277,110.50017601834523,1,1.09828370064497,1.098330520093441,4,3.3746488045813976,7.648617982378929,-3.1329845855540417,32,52,0.878626960515976,0.32948511019349097,1.6018368054838898,2.398163194516113,0.025,10.067961155200754,0.19656740128993988,0.19666104018688202,-0.17339344322681427,0,0.4412102699279785
68,16.53205216427881,110.5078450309691,1,1.0793368741869926,1.1024475023150444,4,2.6614188284611515,16.125876896070405,-3.2478714827077027,33,51,0.8634694993495942,0.3238010622560978,1.6016531249355008,2.398346875064502,0.025,10.155924894407097,0.1586737483739853,0.2048950046300888,-0.1810053586959839,0,0.1650402545928955
69,16.529891274431,110.49409615759856,0,1.0,1.0,1,0.0,0.0,0.0,33,51,0.8634694993495942,0.3238010622560978,1.6016531249355008,2.398346875064502,0.025,nan,0.0,0.0,0.0,0,0.0
70,16.37463704580895,109.48408270111993,1,1.0911323353648186,1.0955412089824677,4,2.6731985816274033,19.24911885872992,-2.9403392301239912,32,52,0.8729058682918549,0.32733970060944556,1.6014878124419507,2.398512187558052,0.025,10.03245471933447,0.18226467072963715,0.1910824179649353,-0.12195216864347458,0,0.13887381553649902
71,16.367334740301974,109.43446853566087,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8729058682918549,0.32733970060944556,1.6014878124419507,2.398512187558052,0.025,nan,0.0,0.0,0.0,0,0.0
72,16.21453414322156,108.44136771795797,1,1.081131786108017,1.0974304005503654,4,2.970130845333813,6.193805357768709,-3.6058627636997134,32,52,0.8649054288864136,0.3243395358324051,1.6013390311977558,2.398660968802247,0.025,10.026730933722371,0.16226357221603394,0.1948608011007309,-0.145085409283638,0,0.47953248023986816
73,16.212999483014514,108.42981337608147,1,1.0753414928913116,1.1114506423473358,4,2.5000736895752596,5.472522012576525,-4.010192484105885,33,51,0.8602731943130494,0.3226024478673935,1.6012051280779804,2.3987948719220222,0.025,10.19803902718558,0.1506829857826233,0.22290128469467163,-0.15755194425582886,0,0.45684123039245605
74,16.120851847733427,107.83548003691698,1,1.086084969341755,1.1073605567216873,4,2.401950215675157,15.443766465707304,-3.4620649929128766,33,52,0.868867975473404,0.3258254908025265,1.6010846152701825,2.39891538472982,0.025,10.19803902718559,0.17216993868350983,0.21472111344337463,-0.16573551297187805,0,0.15552878379821777
75,16.034767965674945,107.28148946665468,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.868867975473404,0.3258254908025265,1.6010846152701825,2.39891538472982,0.025,nan,0.0,0.0,0.0,0,0.0
76,15.836915472636452,106.0016055763306,1,1.090481884777546,1.096474401652813,4,3.4464203961149167,6.151850301395967,-2.9656362284069395,32,52,0.8723855078220368,0.32714456543326376,1.6009761537431642,2.3990238462568385,0.025,10.198039027185578,0.18096376955509186,0.19294880330562592,-0.14225061237812042,0,0.5602250099182129
77,15.792324690245986,105.71404538263116,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8723855078220368,0.32714456543326376,1.6009761537431642,2.3990238462568385,0.025,nan,0.0,0.0,0.0,0,0.0
78,15.549161634893423,104.1467460122389,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8723855078220368,0.32714456543326376,1.6009761537431642,2.3990238462568385,0.025,nan,0.0,0.0,0.0,0,0.0
79,15.351398676309667,102.87217796631968,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8723855078220368,0.32714456543326376,1.6009761537431642,2.3990238462568385,0.025,nan,0.0,0.0,0.0,0,0.0
80,15.107179500008312,101.30406995434556,1,1.0933220610022545,1.1039440035820007,4,6.174416025317399,10.00780913548617,2.4582512816338515,33,52,0.8746576488018036,0.32799661830067633,1.600878538368848,2.3991214616311547,0.025,10.198039027185585,0.18664412200450897,0.20788800716400146,-0.154325932264328,0,0.616959810256958
81,15.11018105428871,101.3224442226009,1,1.0779423788189888,1.1001982390880585,4,5.7598066486986,9.237259418779557,1.6438335900879872,33,51,0.8623539030551911,0.32338271364569665,1.600790684531963,2.399209315468039,0.025,10.198039027185574,0.1558847576379776,0.20039647817611694,-0.14539770781993866,0,0.6235406398773193
82,15.158201969522352,101.62625929383157,1,1.0992094576358795,1.1063842847943306,4,4.956891975622739,7.0173696197527144,-0.2603416667144259,33,52,0.8793675661087037,0.32976283729076383,1.6007116160787667,2.3992883839212356,0.025,10.198039027185587,0.19841891527175903,0.2127685695886612,-0.14272725582122803,0,0.7063746452331543
83,15.204449348914448,101.91893126183597,1,1.0913460031151772,1.1059703826904297,4,4.154149170690559,14.876606751789454,-0.7844824824685735,33,52,0.8730768024921418,0.3274038009345531,1.60064045447089,2.399359545529112,0.025,10.198039027185573,0.1826920062303543,0.21194076538085938,-0.15579918026924133,0,0.27924036979675293
84,15.296996709484162,102.50947077139,1,1.0840518549084663,1.0785413682460785,4,3.209732310330196,5.205264063355574,-3.3908237963031658,32,52,0.8672414839267731,0.3252155564725399,1.6005764090238013,2.399423590976201,0.025,10.19803902718559,0.16810370981693268,0.15708273649215698,-0.12003371864557266,0,0.6166319847106934
85,15.383926846991326,103.06279419527304,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8672414839267731,0.3252155564725399,1.6005764090238013,2.399423590976201,0.025,nan,0.0,0.0,0.0,0,0.0
86,15.284688448760527,102.4190883432235,1,1.084735743701458,1.091890074312687,4,2.383238843833425,10.771291954037778,-3.8107489955340155,32,52,0.8677885949611664,0.3254207231104374,1.6005187681214212,2.399481231878581,0.025,10.19803902718557,0.16947148740291595,0.18378014862537384,-0.15761655569076538,0,0.22125840187072754
87,15.424141190688367,103.31134436534441,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8677885949611664,0.3254207231104374,1.6005187681214212,2.399481231878581,0.025,nan,0.0,0.0,0.0,0,0.0
88,15.282533736871773,102.39659760374005,1,1.0855244547128677,1.109989956021309,4,1.493583833470808,5.512763566706599,-4.533154197146753,33,52,0.8684195637702943,0.3256573364138603,1.6004668913092792,2.399533108690723,0.025,10.198039027185585,0.17104890942573547,0.2199799120426178,-0.11966424435377121,0,0.2709319591522217
89,15.327471867390178,102.68458154642839,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8684195637702943,0.3256573364138603,1.6004668913092792,2.399533108690723,0.025,nan,0.0,0.0,0.0,0,0.0
90,15.188286602809594,101.78604344305585,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8684195637702943,0.3256573364138603,1.6004668913092792,2.399533108690723,0.025,nan,0.0,0.0,0.0,0,0.0
91,15.050784233906427,100.89921872592896,1,1.0869621112942696,1.1017540991306305,4,1.7279683627272675,10.59425415490869,-4.231433959113492,33,52,0.8695696890354156,0.32608863338828087,1.6004202021783516,2.3995797978216507,0.025,10.198039027185557,0.17392422258853912,0.203508198261261,-0.1768975406885147,0,0.16310429573059082
92,15.047160039208237,100.87495081485038,1,1.0835380926728249,1.1025208309292793,4,1.0130547430618293,8.58037055421915,-4.590717947789854,33,52,0.86683047413826,0.32506142780184744,1.6003781819605165,2.3996218180394857,0.025,10.007763635360032,0.16707618534564972,0.20504166185855865,-0.16227670013904572,0,0.11806654930114746
93,14.928813837692381,100.11676964966172,1,1.0893516317009926,1.103825904428959,4,1.671713536250678,2.967678556533413,-4.473556571622642,33,52,0.8714813053607942,0.32680548951029775,1.6003403637644649,2.399659636235537,0.025,10.19803902718555,0.17870326340198517,0.20765180885791779,-0.1440683752298355,0,0.5633068084716797
94,14.851797879289052,99.62128725195814,1,1.0832151770591736,1.100088395178318,4,1.4105716543802487,5.423182147738367,-4.489431728238282,33,52,0.8665721416473389,0.3249645531177521,1.6003063273880183,2.399693672611983,0.025,10.071170848158497,0.16643035411834717,0.20017679035663605,-0.15567611157894135,0,0.2601003646850586
95,14.790950108149183,99.23063039669236,1,1.0669888854026794,1.1014232337474823,4,0.8716793219665249,2.9413277706153336,-4.696372313078935,33,51,0.8535911083221436,0.3200966656208038,1.6002756946492167,2.3997243053507846,0.025,7.4373811078479815,0.1339777708053589,0.2028464674949646,-0.1186893954873085,0,0.2963557243347168
